CustomerID,churn,tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,sat_score,MaritalStatus,NumberOfAddress,complaint_score,OrderAmountHikeFromlastYear,CouponUsed,frequency,order_gap_days,spend,sent_slope,sent_avg,micro_risk_score,pagerank_score,churn_neighbor_ratio,degree_centrality,churn_score,risk,domain
50097,0,6.0,Phone,1,,CC,Female,2.0,4,Mobile,4,Divorced,7,0,21.0,0.0,1.0,1.0,126.22,-0.4468098837063207,-0.5841872198293102,0.030078748320704146,0.007868505532208435,0.3584661102995063,0.27010156201258034,15.7,LOW,Ecommerce
50098,0,10.0,Computer,1,17.0,UPI,Male,2.0,3,Fashion,2,Married,2,1,14.0,0.0,1.0,5.0,221.85000000000002,-0.3491740482804445,-0.11738013092136954,0.2488741090260816,0.005338030013696131,0.047684579299082874,0.026623637229027858,0.2,LOW,Ecommerce
50099,0,11.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,3,Fashion,3,Married,1,0,12.0,1.0,5.0,13.0,206.08999999999997,0.06993226801703097,0.5589510727199238,0.27214011775364466,0.0058088302249756285,0.19735353270124245,0.11474204822289431,0.6,LOW,Ecommerce
50100,0,4.0,Computer,1,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,4.0,143.45,-0.3216437166080182,-0.4341827401439491,0.12915684088200374,0.005183403665245262,0.04621608197118565,0.04209186633669075,0.3,LOW,Ecommerce
50101,0,0.0,Phone,1,9.0,Debit Card,Male,3.0,4,Mobile,2,Divorced,4,0,17.0,0.0,1.0,0.0,121.77000000000001,-0.16344876621181692,-0.763022869720782,0.3868592941589471,0.004373896156464907,0.3545643679259913,0.01897468294363601,27.8,LOW,Ecommerce
50102,0,10.0,Computer,3,10.0,E wallet,Male,2.0,3,Mobile Phone,2,Married,5,0,17.0,1.0,5.0,8.0,0.0,0.3397684893358196,0.11292618847502994,0.4231042920154058,0.0077702703550436075,0.06674448499603647,0.2174700563140754,0.1,LOW,Ecommerce
50103,0,2.0,Computer,3,6.0,Credit Card,Female,2.0,3,Fashion,2,Divorced,2,0,14.0,4.0,4.0,1.0,179.18,-0.15687919131842779,0.6482978029899912,0.1912880985557925,0.004526805917078602,0.28382587237348916,0.26741634437356593,7.3,LOW,Ecommerce
50104,0,8.0,Computer,3,6.0,E wallet,Female,3.0,3,Fashion,3,Single,2,0,14.0,1.0,1.0,8.0,187.89,0.17125467054012594,0.11695249147845026,0.36949604316419216,0.0026316754162201564,0.04164996151550369,0.23393791837919195,0.3,LOW,Ecommerce
50105,1,0.0,Phone,1,,CC,Male,2.0,4,Mobile,2,Single,2,1,13.0,0.0,1.0,1.0,123.88999999999999,-0.5800853040029631,-0.034449841050537444,0.3691236834259098,0.008089642579793136,0.2503582811471707,0.1490502528169831,96.3,HIGH,Ecommerce
50106,0,25.0,Phone,1,8.0,Debit Card,Female,2.0,4,Mobile,2,Single,8,0,15.0,0.0,2.0,2.0,132.12,-0.111631267360289,-0.6433951750963921,0.17768426679841048,0.004597233316394845,0.5336378224800973,0.03929038766647905,0.9,LOW,Ecommerce
50107,0,15.0,Mobile Phone,1,10.0,Cash on Delivery,Male,2.0,3,Others,2,Divorced,2,0,,0.0,11.0,15.0,292.32,-0.33500661647317437,0.28090164908087734,0.5361163929158859,0.006212256078631498,0.5621328070181162,0.15232840674590295,3.7,LOW,Ecommerce
50108,0,0.0,Phone,2,12.0,CC,Male,2.0,3,Mobile,3,Divorced,9,0,17.0,2.0,2.0,2.0,122.66999999999999,-0.15170992277016876,0.3645100435532179,0.31347374933581745,0.009841058315781984,0.5689009640518492,0.26160375024689203,4.2,LOW,Ecommerce
50109,0,23.0,Mobile Phone,3,6.0,Credit Card,Female,3.0,3,Others,2,Married,4,0,,1.0,1.0,6.0,295.17,0.20209244123721865,-0.6126929996404402,0.26216551080940487,0.0068286473391697905,0.015967979753744754,0.03947959079383303,0.3,LOW,Ecommerce
50110,1,0.0,Phone,1,,CC,Male,2.0,3,Mobile,2,Divorced,6,1,13.0,0.0,1.0,4.0,124.36000000000001,-0.8181961269577046,0.5538129794788875,0.28763939459839605,0.005719560169402119,0.49259434275352754,0.1043784821920799,85.5,HIGH,Ecommerce
50111,0,16.0,Mobile Phone,3,22.0,E wallet,Female,3.0,3,Grocery,2,Divorced,6,1,22.0,0.0,1.0,9.0,260.64,0.0803270930637572,0.40627821035684364,0.48609895331140907,0.003554195768042881,0.5064102047466509,0.26774224426007504,1.8,LOW,Ecommerce
50112,1,0.0,Phone,1,8.0,Debit Card,Female,,3,Mobile,5,Divorced,8,0,20.0,1.0,1.0,7.0,127.07,-0.22867931930031665,0.5529263770189382,0.5036717255962201,0.0073813650309356525,0.7891691492442632,0.17108765607050588,97.7,HIGH,Ecommerce
50113,0,25.0,Computer,3,8.0,Debit Card,Male,3.0,4,Others,3,Single,2,1,18.0,,15.0,12.0,290.68,-0.2282449867090383,0.3334100367333368,0.3004249112307262,0.009643714422491928,0.5929393421512353,0.28455310722789356,2.2,LOW,Ecommerce
50114,0,5.0,Phone,3,10.0,Debit Card,Female,2.0,3,Mobile Phone,4,Divorced,3,0,11.0,1.0,1.0,2.0,139.31,-0.48381735631653633,0.36147308352452745,0.4133677569229714,0.007374707947552995,0.4247544963205268,0.0600133591193358,6.8,LOW,Ecommerce
50115,1,0.0,Phone,1,6.0,Debit Card,Male,3.0,4,Mobile Phone,3,Single,1,1,14.0,1.0,1.0,2.0,137.3,-0.27836114768583914,0.30828835948069555,0.04207154632617286,0.007929040971101784,0.562358834850432,0.18041763608255273,87.5,HIGH,Ecommerce
50116,0,0.0,Phone,1,6.0,CC,Female,3.0,3,Mobile,3,Married,8,0,14.0,0.0,1.0,2.0,122.32,-0.2088478127191407,0.4473889286004783,0.3411910014391016,0.0038635390213931343,0.3610673408628377,0.28396544017331843,10.1,LOW,Ecommerce
50117,0,5.0,Computer,3,32.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Divorced,1,0,18.0,1.0,2.0,2.0,144.65,0.019802863406411186,-0.6275031076495675,0.3642107321268981,0.0038197504266270534,0.12670975574249502,0.012636854310442239,0.6,LOW,Ecommerce
50118,0,14.0,Phone,1,25.0,Debit Card,Male,,3,Laptop & Accessory,5,Married,3,0,16.0,1.0,1.0,0.0,130.72,-0.04344435634296714,-0.5004237734486059,0.054705620617032616,0.004218521649817931,0.5904519647934625,0.15549039431964506,1.6,LOW,Ecommerce
50119,0,13.0,Phone,1,30.0,COD,Male,3.0,3,Laptop & Accessory,2,Married,2,0,17.0,2.0,4.0,7.0,133.19,0.43053366739627463,-0.19440316007590866,0.3075614603652741,0.005309252733859173,0.23111555787987278,0.1593158635000017,0.4,LOW,Ecommerce
50120,0,18.0,Mobile Phone,1,6.0,UPI,Male,3.0,2,Others,2,Divorced,1,0,,1.0,1.0,7.0,292.02,-0.12180668824190728,0.0480719313309787,0.46610251119801827,0.009039401101850423,0.25561072994196754,0.08364699456788004,0.8,LOW,Ecommerce
50121,0,4.0,Computer,1,9.0,Credit Card,Male,3.0,3,Fashion,3,Married,10,0,12.0,1.0,1.0,2.0,236.75,-0.35704924778655944,0.25525476932327174,0.045708475873844245,0.005197078695306268,0.1617108685676932,0.2542047588672848,0.2,LOW,Ecommerce
50122,0,6.0,Phone,1,11.0,Debit Card,Female,,4,Mobile,2,Divorced,2,0,13.0,0.0,1.0,2.0,129.11,0.003782690486894842,0.22987266129154005,0.2913847791465163,0.0025876984723831368,0.5028977181513885,0.21677984171562995,0.7,LOW,Ecommerce
50123,0,7.0,Mobile Phone,1,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,5,Divorced,7,0,13.0,0.0,5.0,9.0,159.57,0.01599900519152954,0.5468423245824126,0.49720946323921367,0.005798266017683026,0.007147790746827009,0.07032122671601607,0.3,LOW,Ecommerce
50124,0,10.0,Phone,1,6.0,Credit Card,Female,2.0,4,Mobile Phone,5,Divorced,3,0,14.0,1.0,1.0,2.0,139.2,0.35775627257213094,0.5593981194321404,0.2452014331288834,0.003337113278722499,0.20616946239351008,0.23383612731638023,0.4,LOW,Ecommerce
50125,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,2,Laptop & Accessory,3,Divorced,5,0,17.0,0.0,1.0,2.0,164.34,0.20053337377437358,-0.24895404331751717,0.33033976822043487,0.006723123063614299,0.08971489111983286,0.09274829189606634,0.2,LOW,Ecommerce
50126,1,0.0,Computer,1,16.0,Credit Card,Male,3.0,3,Fashion,3,Married,7,0,11.0,1.0,1.0,0.0,200.48,-0.1929386822551472,0.1954304440201885,0.09056939307885764,0.004048069694315319,0.30003295732047885,0.06046094268132678,90.8,HIGH,Ecommerce
50127,0,12.0,Computer,1,8.0,Cash on Delivery,Female,3.0,3,Fashion,3,Single,1,0,25.0,10.0,11.0,5.0,209.38,0.3889908673658685,-0.23913261908873532,0.17940845919706913,0.009563763497300343,0.27431956131769647,0.1218133222539252,1.4,LOW,Ecommerce
50128,0,2.0,Phone,1,,Debit Card,Male,2.0,3,Mobile,2,Single,2,0,19.0,0.0,1.0,5.0,123.4,-0.40662891629685527,0.024701184658573336,0.24525078022014063,0.004932096469083456,0.5942716907278507,0.1940136645057301,6.5,LOW,Ecommerce
50129,0,15.0,Mobile Phone,1,23.0,Debit Card,Female,2.0,2,Laptop & Accessory,5,Single,4,1,13.0,0.0,1.0,2.0,165.45,-0.2419254598249243,0.22871654761939791,0.1117624110268586,0.0062440763250822574,0.3036290062047095,0.12086657847970295,7.0,LOW,Ecommerce
50130,0,2.0,Mobile Phone,3,26.0,E wallet,Male,2.0,3,Laptop & Accessory,2,Married,3,0,14.0,1.0,1.0,2.0,169.31,-0.32797278242165745,-1.0,0.1784245756449914,0.006261615848212359,0.22774352120883168,0.2686385644678012,4.7,LOW,Ecommerce
50131,0,0.0,Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,2.0,148.98,-0.1669429409467304,1.0,0.4192496245643259,0.004724462083469829,0.48114344152904215,0.12917650782221357,14.9,LOW,Ecommerce
50132,0,15.0,Phone,1,,CC,Female,2.0,4,Mobile,5,Married,1,1,11.0,4.0,7.0,8.0,125.93,-0.4630058442668926,0.3265634709589901,0.38933308704444836,0.009801605970873248,0.45856791660686397,0.04138780993344849,26.5,LOW,Ecommerce
50133,0,13.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,,0.0,3.0,9.0,294.36,0.14054528404432126,-0.13828131016536238,0.31602722696833596,0.0013870372517316338,0.008172392712072507,0.09213018307759838,0.2,LOW,Ecommerce
50134,0,24.0,Phone,1,6.0,Debit Card,Male,,3,Mobile,2,Divorced,2,0,11.0,1.0,1.0,0.0,127.22999999999999,-0.11666680912963201,0.8709479020920913,0.10860984792351412,0.007692975210458744,0.0897468522599365,0.016887043575211036,0.2,LOW,Ecommerce
50135,1,0.0,Computer,1,35.0,CC,Male,3.0,4,Mobile,4,Single,1,0,11.0,1.0,1.0,4.0,134.79,-0.7412418883507974,-0.03897246819447775,0.46081579628300895,0.003379114999580052,0.3503514266789934,0.02872454790508059,85.2,HIGH,Ecommerce
50136,0,5.0,Computer,1,13.0,Debit Card,Male,,2,Mobile,4,Divorced,2,0,20.0,0.0,1.0,3.0,127.94,-0.35467372436226247,0.1530077543312231,0.23779128385884532,0.0015475217515289346,0.043179881356802306,0.15662516039556718,0.3,LOW,Ecommerce
50137,0,11.0,Computer,3,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,4,0,18.0,6.0,7.0,5.0,152.49,0.04405415423505858,-0.0948463241590509,0.4921579003522358,0.002615951925904152,0.5720176838544079,0.2455908603120078,2.3,LOW,Ecommerce
50138,0,0.0,Phone,1,8.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,121.75999999999999,0.20143797036831435,0.7607967349773358,0.2862090676425084,0.007758147421842943,0.17925938862166294,0.190432510198999,0.6,LOW,Ecommerce
50139,0,19.0,Mobile Phone,3,8.0,Cash on Delivery,Female,3.0,5,Grocery,4,Divorced,4,1,12.0,,7.0,7.0,268.72,0.5490192675075359,0.058006117477647855,0.3484664516104896,0.009178340722469785,0.1979638340278158,0.017850542648899227,1.0,LOW,Ecommerce
50140,1,0.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile,3,Single,3,0,11.0,1.0,1.0,0.0,134.85,0.5741587398021988,0.1597936402958037,0.35861620948640033,0.007978533908382997,0.39947563510209544,0.2822021874182351,18.6,LOW,Ecommerce
50141,0,2.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,19.0,0.0,1.0,0.0,166.44,0.0743228299827989,0.5815128612101785,0.2971069672860158,0.003563197926416669,0.3607377487861621,0.18632434597986622,2.7,LOW,Ecommerce
50142,0,4.0,Mobile Phone,1,29.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,1,0,21.0,1.0,7.0,8.0,155.82,-0.3468614360095592,0.3340557829844306,0.392261145541129,0.005468889292948035,0.21326241233274584,0.12207658453982495,3.5,LOW,Ecommerce
50143,0,0.0,Computer,1,11.0,Debit Card,Male,2.0,2,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,5.0,140.0,-0.6896138842193927,0.07826077394637124,0.2706598015345033,0.0020663132791041375,0.022132367842675558,0.1579805994511507,0.4,LOW,Ecommerce
50144,0,18.0,Mobile Phone,1,26.0,Credit Card,Male,3.0,3,Grocery,2,Divorced,1,1,14.0,0.0,1.0,10.0,234.95999999999998,0.03031343870315073,0.5441563889429852,0.5512751437673122,0.004776780366949578,0.13972035788235249,0.2948463137349647,0.2,LOW,Ecommerce
50145,0,9.0,Phone,1,12.0,Debit Card,Male,2.0,3,Mobile,2,Divorced,1,0,11.0,4.0,10.0,11.0,132.1,-0.29388232859309776,1.0,0.3846584599627554,0.003320561703664538,0.4279221324316255,0.26181896883196853,1.8,LOW,Ecommerce
50146,0,28.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,,4.0,13.0,290.45,-0.17460717805390558,0.22696417951976855,0.629103830467387,0.0012845621285001079,0.13304889646244938,0.050181755739135595,0.1,LOW,Ecommerce
50147,1,10.0,Computer,1,35.0,Debit Card,Male,2.0,3,Fashion,4,Divorced,2,1,12.0,5.0,9.0,5.0,218.49,-0.4836290397179424,0.14670403514902658,0.1274861408487446,0.003620803498133731,0.6313445690061856,0.09727428176909267,99.6,HIGH,Ecommerce
50148,0,0.0,Phone,1,15.0,CC,Male,3.0,3,Mobile,2,Divorced,2,0,23.0,1.0,1.0,4.0,120.69999999999999,-0.09223726592491557,0.16825083344763264,0.25199874476046524,0.009355481967157533,0.3005193998620738,0.08160578572409667,2.8,LOW,Ecommerce
50149,0,10.0,Mobile Phone,3,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,14.0,0.0,1.0,1.0,165.02,0.26979406923629307,0.6241718003326071,0.2278059279511436,0.005776423845818956,0.39992463501575126,0.07988489534213415,0.8,LOW,Ecommerce
50150,0,0.0,Phone,1,9.0,CC,Male,3.0,4,Mobile,3,Single,2,0,17.0,1.0,1.0,0.0,132.3,-0.0028854297663966147,-0.13967909401316897,0.3803752782327399,0.0034646813012861326,0.09932835565666202,0.02812114928577792,1.1,LOW,Ecommerce
50151,0,10.0,Computer,1,6.0,Credit Card,Female,0.0,3,Fashion,2,Married,3,1,18.0,0.0,1.0,2.0,236.02999999999997,-0.0975904511116065,-0.011327023884664403,0.14039969866590327,0.0020257122918128385,0.3541694850830928,0.2498270794511465,1.5,LOW,Ecommerce
50152,0,2.0,Mobile Phone,1,28.0,Debit Card,Female,3.0,2,Fashion,4,Married,8,0,18.0,5.0,6.0,5.0,219.95999999999998,-0.36069612584774347,-0.5149771796506566,0.4224156589048435,0.009080343568571611,0.015082720873420108,0.2794115999727124,0.8,LOW,Ecommerce
50153,0,11.0,Mobile Phone,3,13.0,Credit Card,Female,2.0,2,Laptop & Accessory,5,Married,2,1,24.0,0.0,7.0,7.0,156.05,-0.5524048834113071,-0.3735471450559895,0.4105884799994374,0.001823489904441514,0.10151038039869902,0.03556918400511633,0.5,LOW,Ecommerce
50154,0,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,0.0,1.0,4.0,163.97,-0.19589237272199927,-0.10712000107918818,0.3668343617124492,0.0013447748569803573,0.18103350329606563,0.18990506901048632,0.3,LOW,Ecommerce
50155,0,23.0,Mobile Phone,1,10.0,Debit Card,Male,3.0,3,Others,4,Married,4,0,14.0,,1.0,6.0,291.44,-0.06613476524549615,0.07762520237583093,0.37184887313608145,0.002009075741946995,0.040429912127225485,0.12208107756154778,0.3,LOW,Ecommerce
50156,0,26.0,Mobile Phone,1,9.0,Credit Card,Male,2.0,3,Grocery,3,Divorced,4,1,16.0,,1.0,3.0,275.84,0.48037897407396485,0.8076333303080478,0.44862428338463206,0.007773645706977412,0.42316817478726965,0.24038438469738777,1.0,LOW,Ecommerce
50157,0,15.0,Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,25.0,4.0,11.0,6.0,149.07,-0.010917643558134252,0.31439712197008973,0.25307258368452995,0.009406797008519718,0.21876754184306083,0.29575948894196413,0.9,LOW,Ecommerce
50158,0,2.0,Computer,3,8.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Single,2,0,18.0,0.0,1.0,9.0,145.54,0.24482185330691725,-0.26483140407591754,0.33931022387174825,0.0018611903550739407,0.30061476835754186,0.04190335306543077,0.7,LOW,Ecommerce
50159,0,28.0,Mobile Phone,1,26.0,COD,Male,2.0,3,Laptop & Accessory,2,Divorced,4,1,19.0,1.0,1.0,8.0,154.15,-0.19978867956174562,-0.19119219414564612,0.24116470088540648,0.00674037453792704,0.39997824240584506,0.29523230094966496,1.0,LOW,Ecommerce
50160,0,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,2,1,13.0,2.0,3.0,3.0,147.41,-0.4054831299251074,0.6498994732922617,0.0802816221089082,0.006868102968210049,0.05594612333078419,0.14052762701259292,0.9,LOW,Ecommerce
50161,0,0.0,Phone,1,6.0,Debit Card,Female,2.0,3,Mobile,2,Single,2,0,12.0,1.0,5.0,7.0,121.15,-0.3395350286697115,0.5506441394516769,0.22516327799013566,0.005737039264741363,0.4394697396846072,0.1762616412616934,6.8,LOW,Ecommerce
50162,1,7.0,Computer,1,30.0,Debit Card,Male,,3,Mobile,3,Married,4,1,22.0,0.0,1.0,0.0,131.61,-0.517567819360726,0.11125996408968122,0.36618575884956334,0.0010346984091819562,0.6353547346865669,0.25800396917444923,98.0,HIGH,Ecommerce
50163,0,11.0,Mobile Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Married,10,0,14.0,0.0,1.0,2.0,157.45,0.5885409197305492,-0.07701058621553289,0.37606752686335587,0.007230846420414429,0.43800179818190377,0.11403930609822821,1.0,LOW,Ecommerce
50164,1,0.0,Phone,1,,CC,Male,2.0,3,Mobile,4,Married,3,1,13.0,1.0,1.0,2.0,123.72999999999999,-0.5464160037673158,0.5499731342818571,0.0849622965970316,0.004871153274462858,0.44922163536783066,0.19894530430986263,88.8,HIGH,Ecommerce
50165,0,1.0,Phone,1,14.0,Debit Card,Female,3.0,3,Mobile,2,Single,2,0,21.0,0.0,1.0,2.0,133.1,0.20154676112090347,-0.29733085068987464,0.28151161012674614,0.009385027255144378,0.30048646695665293,0.10922660036902637,1.6,LOW,Ecommerce
50166,0,22.0,Computer,1,16.0,Debit Card,Female,2.0,3,Others,5,Single,10,1,11.0,,1.0,2.0,286.65,-0.32087815342610787,0.25681215922300926,0.23167859795584994,0.009974085901672331,0.3964922694558335,0.14823313288282663,1.1,LOW,Ecommerce
50167,0,9.0,Phone,1,9.0,COD,Male,1.0,3,Laptop & Accessory,4,Single,5,0,12.0,6.0,7.0,7.0,144.85,0.22947190386227323,1.0,0.3778739481953114,0.00672915822958671,0.06252406904168903,0.25810601090364227,0.4,LOW,Ecommerce
50168,0,4.0,Computer,3,11.0,E wallet,Female,,3,Mobile,4,Married,2,0,11.0,0.0,2.0,2.0,127.88999999999999,0.06548528983175894,0.182142272900583,0.3037100026436253,0.0020439636352707685,0.2683205399581441,0.1582074057819476,1.2,LOW,Ecommerce
50169,1,0.0,Mobile Phone,3,10.0,E wallet,Male,2.0,4,Laptop & Accessory,2,Single,2,1,12.0,7.0,7.0,4.0,158.28,-0.34699136929742713,-0.21024379170464172,0.20266379635554876,0.0038565411086141444,0.7579825839521932,0.2057153725032239,98.8,HIGH,Ecommerce
50170,0,10.0,Computer,1,,CC,Male,2.0,3,Mobile,2,Divorced,2,1,12.0,0.0,1.0,2.0,123.25999999999999,-0.062228757840630214,0.26414748106861513,0.4245403378945828,0.006667818297655281,0.5570331890846454,0.10411562501660368,4.9,LOW,Ecommerce
50171,0,15.0,Computer,3,32.0,E wallet,Female,3.0,3,Grocery,4,Divorced,6,0,14.0,2.0,1.0,8.0,235.25,-0.2464363086288171,-0.08800348760613905,0.34633601402445,0.008840899701308202,0.2497457821909868,0.09291525330803205,5.5,LOW,Ecommerce
50172,1,0.0,Mobile Phone,1,9.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,2,0,13.0,0.0,1.0,0.0,114.19999999999999,-0.16617833955537586,-0.45764633750136585,0.25124034194596273,0.004790854316520669,0.2794740516182869,0.29375525594177154,54.7,MEDIUM,Ecommerce
50173,0,8.0,Mobile Phone,3,22.0,E wallet,Male,3.0,3,Fashion,4,Divorced,1,0,15.0,3.0,6.0,9.0,180.2,-0.186495044102234,0.38041441074884275,0.4340904735598853,0.0042484018574498504,0.356196732721443,0.1777592570249332,4.7,LOW,Ecommerce
50174,0,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,136.88,-0.41768172913017443,0.5471337602198889,0.07355575860387646,0.006459735311122767,0.3139072757370183,0.02840027396937283,2.0,LOW,Ecommerce
50175,0,24.0,Mobile Phone,1,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,6,0,18.0,0.0,1.0,2.0,154.82,-0.43338127229588574,-0.02436266882902907,0.06474616726254966,0.008696028737037292,0.45011653650139594,0.20992270018122594,1.1,LOW,Ecommerce
50176,0,14.0,Mobile Phone,3,8.0,Debit Card,Male,2.0,3,Grocery,4,Single,2,0,19.0,1.0,1.0,4.0,260.15,0.0017763753166358393,-0.05089426963850935,0.24460672939918998,0.002756018699038376,0.3970284367538441,0.1893603727784066,1.7,LOW,Ecommerce
50177,0,0.0,Mobile Phone,3,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,2,0,12.0,1.0,1.0,0.0,112.0,0.42372737692313045,-0.2846261564487319,0.3056120353753875,0.006358126712326946,0.5340219709060682,0.09949353126368962,16.3,LOW,Ecommerce
50178,0,1.0,Mobile Phone,1,22.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Single,1,0,19.0,0.0,1.0,7.0,156.61,-0.0020025159279685317,0.04002575981297336,0.4660887153167087,0.006544254935902795,0.5464406967550969,0.03732924811023783,7.8,LOW,Ecommerce
50179,0,4.0,Mobile Phone,3,13.0,COD,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,11.0,3.0,7.0,7.0,169.29,-0.08559149783296477,-0.12494735316927638,0.43199569960082596,0.0052763841337979825,0.33287744579998013,0.27990456006743,2.9,LOW,Ecommerce
50180,0,12.0,Mobile Phone,1,6.0,Credit Card,Male,2.0,2,Fashion,2,Married,1,0,17.0,3.0,3.0,7.0,196.13,0.035747841880762854,-0.3044130746813022,0.1852819810100892,0.0042405304724917265,0.5920319011102102,0.0985910499336914,0.6,LOW,Ecommerce
50181,0,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Divorced,8,0,15.0,0.0,1.0,8.0,156.74,0.34180052251204746,0.8568675321598425,0.5253419446124182,0.009534376160640047,0.11208476335875474,0.14854906149267114,0.2,LOW,Ecommerce
50182,0,5.0,Mobile Phone,3,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,4.0,8.0,154.84,0.01581475040915689,0.286597126699803,0.48081463119891354,0.008347648967791886,0.3925115140325509,0.06016791743080946,2.3,LOW,Ecommerce
50183,0,11.0,Mobile Phone,1,31.0,Debit Card,Female,2.0,4,Fashion,4,Divorced,4,0,17.0,1.0,1.0,5.0,220.61,-0.17327816925012113,0.32895804321174094,0.4510765466598134,0.0023987859744043546,0.5518705645357375,0.2522338912084723,2.4,LOW,Ecommerce
50184,0,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,3,Married,3,1,13.0,1.0,1.0,2.0,156.6,0.28188661301796664,0.4533598275729709,0.24932166119007093,0.0010073537170580695,0.3951451203348263,0.2085859189147519,1.7,LOW,Ecommerce
50185,0,4.0,Phone,1,11.0,COD,Male,2.0,3,Mobile Phone,2,Divorced,1,1,12.0,0.0,1.0,3.0,148.21,0.07862693153848403,0.4084144867039222,0.426254174040293,0.003323057899624421,0.13739277403263944,0.245132641426823,0.2,LOW,Ecommerce
50186,0,4.0,Mobile Phone,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,4,0,12.0,0.0,1.0,0.0,164.1,0.4107267975987976,-0.06524398111868593,0.018660895181554872,0.004805503007014409,0.021912310791832867,0.1487171193648821,1.6,LOW,Ecommerce
50187,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,3,Fashion,5,Married,2,0,18.0,5.0,9.0,11.0,152.1,0.004970331166571834,0.20902104918858688,0.23211553357264075,0.002459241985199028,0.49215457604240653,0.0535295083207126,1.2,LOW,Ecommerce
